id,raw_sentence,pun_type,pun_label
hom_1631,"OLD HACKERS never die , they just go to bits",homographic,1
hom_1772,The only free cheese is in the mouse trap .,homographic,0
hom_1381,A young nurse was nervous about giving vaccinations but gave it her best shot .,homographic,1
het_820,"Before the revolution , Russia was in a Tsary state .",heterographic,1
hom_313,Old math profs never die - - they just use strange expressions .,homographic,1
het_1443,We believe in separation of church and hate,heterographic,1
hom_939,Martians welcome . We have space for everyone .,homographic,1
het_546,"If you buy cheaply , you pay dearly .",heterographic,0
hom_1059,Beggars can ' t be choosers .,homographic,0
het_555,The psychotic florist created many flower derangements .,heterographic,1
hom_1144,"Harry and Clem the carpenters , argued mightily on how best to complete the dinette set they were working on . They finally agreed to table the discussion .",homographic,1
hom_737,Some shoe sales have a good selection to boot .,homographic,1
hom_95,"I ' m NOT "" white , "" I ' m "" melanin - challenged . """,homographic,0
het_1531,The optical scientist who stole his colleague ' s bifocals was sentenced to three years in a state prism .,heterographic,1
het_796,"Beware of the false prophets , who come to you in sheep ' s clothing , and inwardly are ravening wolves .",heterographic,0
het_388,The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins .,heterographic,1
hom_993,"I wanted to have dinner at a native American themed restaurant , but I didn ' t have reservations .",homographic,1
het_1289,Waiting for her photos to be developed a young girl sang ' Some day my prints will come . ',heterographic,1
hom_333,Why is the word abbreviation so long ?,homographic,0
hom_410,"If all goes well , you ' ve overlooked something !",homographic,0
hom_565,The psychiatrist told the genie his emotions were all bottled up .,homographic,1
hom_1374,"She was only a Swimmer ' s daughter , but she knew every dive in town . .",homographic,1
hom_606,Justice delayed is justice denied .,homographic,0
hom_1067,When there ' s a sale on tennis balls it ' s first come first serve .,homographic,1
hom_1821,He lit the arrow head because he wanted to fire it .,homographic,1
het_1219,"I was given a shampoo and trim by a Pakistani in Liverpool , said Tom in Urdu .",heterographic,1
hom_882,My name is Brandy . The bartender .,homographic,1
hom_1745,"When in Rome , do as the Romans do .",homographic,0
hom_853,"OLD SHOE SHINE BOYS never die , they are just rebuffed . .",homographic,1
het_1506,"OLD BATHING BEAUTIES never die , they just wade away .",heterographic,1
hom_640,OLD SEWAGE WORKERS never die they just waste away .,homographic,1
hom_104,"In a recession , the most secure job is garbage - man . Business is always picking up .",homographic,1
hom_1577,"Love me , love my dog .",homographic,0
het_496,The haughty magician had illusions of grandeur .,heterographic,1
hom_732,A thief fell and broke his leg in wet cement . He became a hardened criminal .,homographic,1
het_82,A cross between a puppy and a bunny is a rabid dog .,heterographic,1
hom_208,The teacher asked a question and the students were all up in arms .,homographic,1
hom_1869,"Why yes , I - do - work for a unit of the Illuminati .",homographic,0
het_1756,Some foolish people gain by experience many perils of wisdom .,heterographic,1
hom_1209,"She was only an Archer ' s daughter , but to all the men she was the target .",homographic,1
hom_442,Show me a baker who is on a roll and I ' ll show you someone sitting on a bun .,homographic,1
hom_2083,Why are all businessmen fat ? Must be all the inflation .,homographic,1
hom_1008,The boxer ' s girlfriend was a knockout .,homographic,1
hom_2016,The first guy to mass produce candies made a mint .,homographic,1
hom_1898,Manners maketh the man .,homographic,0
hom_1690,Everyone ' s fuming over the high cost of gas .,homographic,1
hom_1269,"OLD GANGSTERS never die , they just go to the underworld . .",homographic,1
het_1727,Why can ' t women put the toilet seat back up ?,heterographic,0
hom_1510,The inventor of sandpaper had a rough time of it .,homographic,1
hom_834,They called him the king of the dentists because he specialized in crowns .,homographic,1
hom_250,A lingerie thief gave a police officer the slip .,homographic,1
het_354,Kennebunkport was George Bush ' s maine vacation spot .,heterographic,1
het_627,"The weather man said there won ' t be any rain for 6 months , but I drought it .",heterographic,1
het_316,Drinking a whole bucket of water could make you turn pail .,heterographic,1
het_1103,"When asked by her co - workers whether they should bring a gift to her birthday party , Mary replied , ' ' You should know that all I ' m interested in is your presence . ' '",heterographic,1
het_1370,A man threatened to jump off the side of a building - alledgedly .,heterographic,1
hom_2066,My new theory on inertia doesn ' t seem to be gaining momentum .,homographic,1
het_350,The snowstorm arrived at a fortuitous moment . It was white on time .,heterographic,1
hom_233,There was a massive outcry against the plan to build a power line across a nature preserve . The public couldn ' t bear the tension .,homographic,1
het_1438,On organic farms they till it like it is .,heterographic,1
het_986,They owed me a lot of money for the new house - I billed them .,heterographic,1
het_734,No man can serve two masters .,heterographic,0
hom_919,"Measure twice , cut once .",homographic,0
het_1121,Mind like a steel trap - rusted shut !,heterographic,0
het_1001,The man loved a good play on words but his wife couldn ' t stand the punishment .,heterographic,1
hom_1425,"Never invest in funerals , it ' s a dying industry .",homographic,1
hom_2230,"The 4 major food groups : fast , frozen , junk , & spoiled .",homographic,0
het_1466,How do bunnies that don ' t have a car commute to work ? The Rabbit Transit .,heterographic,1
het_74,' ' Would you like some soda ? ' ' asked Tom caustically .,heterographic,1
hom_810,If you break a string on your guitar don ' t Fret .,homographic,1
het_849,Britain is a wet place since the queen has had a long reign .,heterographic,1
het_1330,To heir is human .,heterographic,1
hom_1590,"Notice in a field : The farmer allows walkers to cross the field for free , but the bull charges .",homographic,1
hom_1796,Digging a hole for a coffin is a grave matter .,homographic,1
het_954,The discovery of how to make steel was ironic .,heterographic,1
hom_2214,Gardeners like to spring into action .,homographic,1
hom_720,A little greed can get you lots of stuff,homographic,0
het_1776,The family of bears posing for their family portrait experienced a true Kodiak moment .,heterographic,1
hom_1315,Plenty of people give the lord credit . Few give him cash .,homographic,1
hom_773,Tit for tat .,homographic,0
hom_836,News of a coming flood was leaked .,homographic,1
het_1386,He who hesitates is bossed .,heterographic,1
het_1371,The evil onion had many lairs .,heterographic,1
hom_1268,"The farmer decided to get a cow , and milk the idea for all it was worth .",homographic,1
hom_332,"New religion ? I haven ' t used up the old one , yet !",homographic,0
hom_171,You know the tree by its fruit .,homographic,0
hom_1197,"After dating the goalie on the local team for a while , she realized he was a real keeper .",homographic,1
het_1398,"In War of the Worlds , humans survived the attack because of their unalienable right to life .",heterographic,1
hom_580,If word processing a presentation about guns - - be sure to know how to use bullets .,homographic,1
het_195,"' ' The sun is rising , ' ' Tom mourned .",heterographic,1
het_716,A man ' s home is his castle in a manor of speaking .,heterographic,1
het_1399,"' ' I teach at a university , ' ' Tom professed .",heterographic,1
het_616,"As the old cock crows , so crows the young .",heterographic,0
het_1420,"I ' ve inherited a fortune , said Tom , willfully",heterographic,1
hom_1477,"When he switched from horses to sailing , his life took on a new tack .",homographic,1
het_1407,"This steamroller really works , said Tom flatteringly .",heterographic,1
het_717,"' ' I wish I had something to write with , ' ' Tom said pensively .",heterographic,1
hom_1721,Confidence is the companion of success .,homographic,0
hom_1399,"Anarchists of the world , UNITE ! !",homographic,0
hom_508,"OLD NITPICKERS never die , they just feel lousy .",homographic,1
hom_2235,"The place that made rubber balls almost went bankrupt , but they bounced back .",homographic,1
hom_1689,Some people with a lot of vision started the Blind Institute .,homographic,1
hom_981,"I knew a woman who owned a taser , man was she stunning !",homographic,1
hom_2160,I bought a metronome for 20 bucks . You can ' t beat that price .,homographic,1
hom_1951,The duke and the count had a fight . The duke was down for the count .,homographic,1
hom_1899,A word spoken is past recalling .,homographic,0
het_227,"Qwertyus , god of keyboards , is a character from geek mythology .",heterographic,1
het_1530,Some doting parents are son worshipers .,heterographic,1
het_443,"If you ' re not the lead dog , the view can be very interesting !",heterographic,0
het_1581,Mathematicians are sum worshippers .,heterographic,1
hom_1216,Better the devil you know ( than the one you don ' t . ),homographic,0
hom_825,The other day I saw a magician walk down the street and turn into a drugstore .,homographic,1
hom_1856,My word is final ! Tom dictated to his secretary .,homographic,1
hom_994,Why did the termites eat the wooden barrel ? To stave off hunger .,homographic,1
hom_1124,"Old accountants never die , they just lose their balance .",homographic,1
hom_1217,"OLD GROCERS never die , they just get shelved .",homographic,1
hom_548,"Doctor , doctor , I keep thinking I ' m a spoon . - Sit there and don ' t stir . Next .",homographic,1
het_958,"Upon being shown a uniquely sculptured piece of so - called granite , a geologist remarked to his colleague ' ' You know that ' s really gneiss . ' '",heterographic,1
